product_id,total_orders,total_reorders,department_id
15527,940,484,20
18242,939,349,15
17338,938,467,1
38303,938,250,3
1862,937,541,15
46724,937,257,7
44596,937,272,1
49655,936,388,7
40825,936,500,16
16868,936,439,3
18840,935,491,19
36183,935,535,7
4376,935,349,19
2720,935,606,16
2646,935,332,16
2722,934,326,11
30623,934,154,13
33720,934,455,1
18011,934,580,7
31181,933,488,20
8136,933,185,17
8214,933,415,9
25237,933,551,19
25896,933,595,16
4698,933,293,11
44870,933,437,12
48779,932,459,12
46853,932,495,7
31478,932,514,16
33056,932,390,19
18708,932,384,19
34605,932,447,4
24279,931,604,12
1330,930,361,17
26922,930,375,16
32016,930,559,9
39469,930,194,19
7483,930,515,16
48666,930,505,16
44697,930,466,16
45082,930,567,19
43720,929,603,19
41591,929,462,15
27570,929,394,9
21037,929,382,12
9137,929,687,16
24884,929,625,19
7881,929,576,14
38340,928,423,17
12339,928,427,9
33021,927,468,16
33007,927,508,19
43442,927,384,4
2425,926,379,15
5552,926,417,1
14032,925,507,19
39349,925,532,20
14668,925,542,4
37120,925,46,13
31539,925,126,13
29158,925,304,13
44144,925,605,15
44413,925,283,1
23139,924,414,16
14809,924,500,7
38395,924,531,19
16897,923,397,19
11758,923,122,13
2562,923,425,14
48707,923,521,16
43758,923,443,3
48079,922,303,9
43857,922,380,15
47163,922,570,16
29599,922,653,16
28879,922,505,1
3040,922,285,15
16070,922,626,15
3177,922,382,9
3585,921,636,7
29545,921,525,7
30148,921,399,18
26453,921,525,20
6734,920,462,7
12875,920,326,13
10607,920,500,5
36856,920,488,7
41534,920,465,4
32931,919,603,3
21269,919,451,3
7641,918,414,1
1035,918,412,7
22120,918,416,19
28782,918,581,20
13641,918,439,7
26021,918,584,19
22782,918,576,16
29934,918,388,15
35956,917,625,8
23431,917,575,16
5969,916,420,19
37455,916,589,20
1464,916,524,14
39747,916,671,3
39696,915,491,1
8528,914,626,14
39739,914,503,21
2982,914,658,3
24242,914,450,13
43026,914,471,20
43673,914,124,13
45073,914,442,4
45635,914,579,7
47842,913,604,7
33735,913,331,15
29034,913,541,17
33919,913,584,1
27418,913,203,17
23363,913,313,15
23712,913,495,19
37570,912,404,1
31772,912,440,1
30066,912,462,14
31315,912,640,20
40278,912,477,14
33626,911,525,9
17731,911,422,6
17459,911,617,19
6510,910,486,19
21380,910,584,7
39509,910,348,19
4971,910,598,7
22308,909,673,1
4564,909,372,4
8274,908,600,4
6135,908,66,13
40236,908,498,7
5248,908,453,12
21849,908,439,17
19513,908,273,11
44698,908,428,15
12953,907,477,7
27706,907,302,9
10862,907,337,11
37192,906,445,20
27696,906,333,17
10737,906,513,19
7778,906,498,9
10514,906,432,17
5132,905,637,19
16478,905,511,4
12813,905,523,13
20384,905,522,1
19385,905,403,6
25893,905,350,14
42078,905,624,7
42992,904,559,16
6139,904,392,19
25424,904,596,21
35210,904,482,16
15981,903,686,16
13924,903,90,13
38182,903,271,13
16237,903,414,16
38834,902,546,14
3913,902,550,7
34350,902,274,17
12121,902,402,19
29193,902,429,19
46749,902,417,19
41271,902,629,16
46082,902,487,18
33394,901,469,1
21393,901,336,17
7029,901,555,7
13027,901,524,19
31623,900,561,16
5808,900,604,20
15285,899,575,16
27847,899,463,19
1498,899,440,15
39477,899,436,1
6235,899,663,19
40974,899,193,13
45757,898,349,20
7051,898,450,18
38991,898,452,19
26701,898,490,7
852,898,550,16
6686,897,511,12
278,897,220,9
19578,897,460,17
45371,897,516,3
41483,897,71,13
45970,896,546,19
6748,896,500,16
19025,896,319,13
8091,895,570,3
13064,895,241,11
2270,895,439,13
39249,895,317,4
34343,894,575,1
22537,894,675,3
30721,894,374,15
35378,893,486,1
28248,893,419,4
18409,893,443,13
5713,893,225,13
45446,893,603,16
46868,893,386,14
46642,892,475,1
9864,892,441,6
26728,892,356,17
3977,892,315,16
14898,892,269,13
23601,891,303,13
20920,891,164,4
23385,891,369,16
36258,891,601,7
18993,891,576,19
1560,891,576,1
48859,891,548,3
44811,890,487,19
20828,890,409,13
7837,890,434,20
3145,890,327,19
8617,890,640,19
26459,890,217,17
9796,889,466,16
9829,889,520,7
28670,889,639,19
24107,889,549,3
17155,889,205,13
41328,889,368,13
40868,889,564,7
45084,888,333,1
12945,888,343,9
16489,888,563,16
23334,887,456,7
19977,887,593,16
14673,887,191,17
6795,887,269,13
26301,886,377,16
5727,886,513,3
32175,886,410,7
14446,886,591,7
25266,885,463,4
22166,885,471,19
940,885,339,17
42526,885,636,7
42535,884,400,19
29176,884,493,16
37201,884,532,20
39945,884,213,17
7407,884,456,17
26863,884,505,14
32951,884,235,16
17766,883,597,8
48487,883,499,6
48732,882,476,1
45488,882,360,3
33388,882,380,14
2187,882,616,16
30327,882,303,19
22512,882,412,13
7538,882,572,7
12679,882,106,13
28038,882,498,19
1176,881,350,1
4145,881,533,15
12513,881,492,16
1086,881,397,13
26318,881,339,7
21883,881,484,5
21781,881,310,12
27299,881,526,20
47011,881,501,7
47031,880,597,5
14578,880,440,17
13911,880,460,5
11067,880,406,3
8478,880,488,19
17691,880,575,16
37385,879,451,4
94,879,601,18
28431,879,382,1
20977,879,353,16
13170,878,248,11
41458,878,540,3
49060,877,296,19
42606,877,410,1
36178,877,424,9
15366,877,609,16
9324,877,327,19
13779,877,528,18
20502,877,438,16
25562,876,389,13
35034,876,557,19
25396,876,491,14
39280,876,514,17
27772,876,442,7
17900,876,567,7
9743,876,492,19
12252,876,549,1
43484,876,425,13
45835,875,470,17
44410,875,480,4
44761,875,373,13
29071,875,604,1
34362,875,479,17
11100,875,633,19
32523,875,614,19
16753,875,531,5
11563,874,422,4
23472,874,513,3
3172,874,375,1
35767,874,560,7
23565,874,392,20
2054,874,440,5
39168,874,388,19
19910,874,492,13
4713,874,499,12
12630,874,459,7
48823,874,457,4
41527,873,352,13
23081,873,447,1
34430,873,454,19
15576,873,249,21
17318,872,507,16
23230,872,517,1
33897,872,352,12
41390,872,614,7
43876,871,359,16
44100,871,375,1
35376,871,617,7
34208,871,546,7
32151,871,396,3
7206,870,288,13
39170,870,427,19
17791,870,539,19
9641,870,273,17
23726,870,86,13
11741,870,555,11
36763,870,392,19
3579,870,461,1
8952,870,367,14
47050,870,474,14
25246,869,413,9
14904,869,556,18
16816,869,484,7
20536,869,400,9
37776,868,663,14
20674,868,340,1
35619,868,403,14
27951,868,600,16
33847,868,398,1
3884,868,488,21
5732,867,244,13
34866,867,642,16
11152,867,367,4
35413,867,399,1
21108,866,486,7
4001,866,500,1
42743,866,614,7
4091,865,380,13
22933,865,452,19
26480,865,273,4
16726,865,87,6
22497,865,51,13
11262,864,399,14
10181,863,359,20
4261,863,348,1
36364,863,125,13
30558,863,480,3
28054,863,588,20
39337,862,508,15
39512,862,180,13
38567,862,443,15
46167,862,309,15
8727,861,370,13
8587,861,479,1
11534,861,459,1
18079,861,395,1
43523,860,555,7
23148,859,494,1
8631,859,349,4
33231,859,364,12
13524,859,468,1
12583,859,289,4
23985,858,507,4
17896,858,459,16
12714,858,438,16
45185,858,507,16
40598,857,307,13
32277,857,390,1
18094,857,481,9
24117,857,473,19
30664,856,114,15
26939,856,387,9
32109,856,476,7
8169,856,333,15
14951,856,381,1
5011,855,285,15
3793,855,417,13
19220,855,480,7
8073,855,495,9
20171,855,522,3
43392,855,469,1
44828,855,511,13
48199,854,478,1
6131,854,359,15
2416,854,477,1
35976,854,397,16
23323,854,476,16
24706,854,574,19
14309,854,294,19
3721,854,607,7
29695,854,479,1
16818,854,546,16
455,853,302,11
1578,853,413,14
11577,853,83,13
11462,853,288,19
33015,853,387,20
34199,853,575,3
47025,853,499,7
48366,853,414,17
37836,852,463,19
14096,852,273,9
19421,852,334,1
13949,852,589,16
11985,852,519,1
38970,851,134,13
42888,851,538,16
42551,850,417,1
49284,850,43,13
6669,850,533,1
24713,850,488,16
36266,850,343,9
207,849,442,19
44517,849,412,19
11154,848,380,14
19736,848,405,19
18175,848,550,16
1702,848,491,16
22720,848,460,1
34720,848,288,13
35865,848,431,15
33873,848,439,1
9605,848,416,14
35249,847,131,13
21508,847,316,1
10490,847,362,4
12029,847,535,14
6142,847,344,20
16004,846,458,16
2237,846,514,16
6985,846,344,9
123,846,56,13
3233,846,360,15
8092,846,289,13
19575,845,607,16
15175,845,496,8
39972,845,489,19
20479,845,470,3
27715,845,503,1
30274,844,587,3
11874,844,376,12
22619,844,405,1
31282,844,589,18
28439,844,530,1
35395,844,332,13
6587,843,540,19
14347,843,516,20
39134,843,390,13
42002,843,510,16
46902,842,509,19
26376,842,562,20
1467,842,437,16
7484,842,275,1
36106,841,428,19
10335,840,500,14
38714,840,467,16
45815,840,508,1
45194,840,392,16
49157,839,424,7
44989,839,507,6
44035,839,433,19
15969,839,376,15
36361,839,532,16
27522,839,470,1
19360,838,472,16
13303,838,526,5
5388,838,502,3
9171,838,225,13
480,837,346,1
14627,837,379,19
38050,837,367,1
3782,837,490,3
22447,837,392,18
7825,837,427,19
663,836,337,20
2713,836,358,1
45282,836,492,1
43765,836,347,17
27735,835,241,13
8228,835,538,7
24816,835,496,16
45076,834,461,1
46932,834,652,7
48736,834,522,9
41777,833,271,11
42145,833,456,9
28906,833,347,7
22883,832,405,9
2661,832,382,19
16221,832,378,19
13516,832,324,17
46056,832,293,17
44262,832,416,16
625,831,396,1
9133,831,377,9
30709,830,492,3
10866,830,361,4
13848,830,527,9
27626,830,481,19
44270,830,606,19
42411,830,502,4
40542,829,280,3
7978,829,139,13
35070,829,409,1
26419,829,259,13
20250,829,460,15
8637,828,565,7
13108,828,208,13
30881,828,564,15
3213,828,324,15
36866,827,448,19
8523,827,372,19
10826,827,403,19
42507,827,555,20
44970,827,486,3
47848,827,415,19
48383,826,161,13
46677,826,251,13
10915,826,356,10
24333,826,585,7
13790,826,501,19
246,826,210,17
2694,825,526,7
26372,825,280,11
29974,825,483,1
42105,825,184,7
45977,824,426,3
20175,824,403,1
8173,824,361,20
27941,823,226,17
17982,823,514,20
3285,823,287,13
28930,823,514,19
26216,823,221,16
26184,823,412,1
45177,823,354,15
40712,822,293,4
46252,822,513,19
13187,822,509,1
14466,822,624,19
32043,822,585,16
21170,822,424,9
8297,822,524,16
35286,822,421,19
6390,822,509,18
25225,822,509,19
20314,821,506,13
40529,821,455,16
41372,820,262,16
48193,820,183,13
28066,820,553,7
11367,820,592,16
32492,820,366,1
9788,819,248,13
17168,819,358,9
13475,819,438,2
12086,818,213,17
21621,818,337,13
33509,818,297,1
21026,818,333,3
594,817,428,19
37866,817,595,16
4486,817,433,19
8539,817,276,15
12644,817,599,20
6375,817,547,19
31495,816,373,1
39228,816,470,1
17317,816,450,9
6061,815,83,17
27090,815,625,7
12283,815,521,11
9594,815,73,13
41709,815,281,13
4557,814,341,20
14150,814,546,20
25551,814,461,1
28570,813,361,19
794,813,266,6
46476,813,411,15
47867,813,487,19
44911,812,189,17
45674,812,503,7
38664,812,551,7
27284,812,445,14
12471,812,388,9
889,812,548,3
7212,812,528,9
17621,811,501,19
13679,811,374,12
10479,811,497,14
10241,811,173,13
9480,811,410,1
28800,810,256,13
6721,810,334,15
17119,810,397,13
13709,810,293,19
28521,810,218,1
22343,810,197,11
45619,810,421,7
5606,809,371,9
24156,809,174,13
27065,809,397,12
18828,809,613,7
23517,809,230,6
2663,808,282,15
19846,808,511,19
17986,808,318,13
9493,808,310,13
2010,808,399,17
7391,807,453,20
36624,807,530,16
3787,807,389,16
2513,806,458,4
37752,806,436,3
5463,806,541,19
13029,805,544,20
3526,805,475,7
17140,804,228,11
20591,804,447,3
703,804,433,15
36689,804,238,13
16241,804,538,19
48702,804,502,12
44133,803,174,15
25194,803,388,20
30191,803,266,13
4533,803,523,1
48865,802,316,21
34203,800,443,15
11076,799,469,19
5878,799,52,13
46022,799,445,19
41272,799,372,15
23011,798,286,3
27189,798,355,12
22759,798,224,15
1396,798,333,4
11384,798,124,6
37509,798,318,15
1379,797,534,1
24552,796,467,13
3840,796,174,13
7607,796,417,19
5358,796,336,1
22520,796,442,17
18340,796,344,9
23088,795,448,19
39461,794,572,2
10403,794,341,19
38883,794,438,20
10421,793,259,1
34216,793,317,19
29397,793,403,9
30505,793,331,1
48454,793,301,15
46372,792,471,7
43227,792,448,19
12162,792,332,6
10096,792,503,1
5323,792,545,16
34844,792,584,7
15483,792,468,7
12939,791,297,4
13385,791,357,12
28968,791,364,12
15084,791,477,1
30678,791,394,3
43070,791,364,19
31945,790,440,7
16044,790,457,7
30007,790,467,4
8380,789,438,20
1631,789,297,13
28353,789,498,19
49007,789,359,16
49324,789,512,16
45188,789,465,19
23333,788,407,15
12741,788,433,19
22617,788,456,19
27045,788,353,16
22240,788,495,19
39005,787,348,9
35665,787,356,19
9584,787,455,7
23099,787,563,19
26412,787,418,12
17898,787,507,16
24362,787,416,5
47553,787,435,11
40789,787,430,16
46672,786,170,17
46511,786,153,13
45224,786,379,16
48255,786,200,13
20259,786,506,1
24549,786,454,7
6003,786,295,4
29252,786,257,17
4445,785,272,7
22943,785,452,1
5677,785,261,11
4589,785,390,9
5859,785,299,17
31228,785,441,4
48131,785,293,17
21582,784,265,17
35923,784,327,13
4305,784,326,7
24361,784,414,19
26894,784,548,16
23181,783,355,12
18072,783,395,9
23315,783,622,7
44873,783,183,13
46632,783,489,4
40600,782,396,1
40660,782,343,13
43369,782,559,16
13996,782,578,7
15887,782,176,11
10114,782,455,3
39363,782,470,19
952,782,139,13
22144,782,313,15
2038,782,493,7
10599,782,326,7
25569,781,384,19
15063,781,338,21
31060,781,326,17
4071,781,302,6
1134,781,569,18
913,781,121,9
44396,781,265,19
45682,780,390,10
49608,780,351,9
44099,780,187,9
6265,780,440,19
20802,780,521,7
5101,780,332,12
35018,780,134,11
24267,779,593,7
6195,779,470,1
33855,779,315,16
48878,779,394,19
42903,778,387,14
43616,778,593,14
1356,778,448,18
32911,778,566,18
13782,778,265,11
25773,777,257,7
38236,777,195,9
34061,777,487,18
28915,777,375,9
36557,777,492,4
20247,777,538,16
44193,777,202,15
40824,777,483,19
45793,777,419,7
16766,776,445,19
36926,776,370,4
13143,776,442,11
35518,776,425,19
9762,776,409,9
36737,776,499,1
40064,775,401,19
11023,775,335,13
21194,775,348,9
35704,775,367,1
4989,775,523,7
48182,775,400,1
49185,775,502,16
47573,775,317,19
45870,775,258,9
44486,774,238,15
14118,774,435,1
20319,774,279,6
17601,774,363,7
714,774,480,7
19340,774,417,3
25869,773,490,7
1323,773,538,16
36493,773,523,7
10709,773,239,1
11432,773,399,4
38228,773,485,19
42118,773,388,19
48568,773,344,12
1879,772,507,3
34356,772,153,9
21931,772,357,16
10424,771,227,16
25387,771,522,19
2495,771,337,17
35420,771,452,19
13596,771,520,7
20061,770,446,16
13822,770,376,3
25821,770,299,13
31258,770,461,19
30323,770,466,14
10005,770,358,1
35833,770,296,12
21501,770,410,19
37,769,322,15
6583,769,630,7
29698,769,411,19
35584,768,309,1
28537,768,445,20
7570,768,508,14
39519,768,429,19
11845,768,435,7
46139,768,396,3
42858,767,104,13
11477,767,424,14
33234,767,380,12
24737,767,387,4
23347,767,414,19
39628,767,257,16
29867,766,256,15
38440,766,502,19
1639,766,295,7
42085,766,474,16
45441,765,376,14
18740,765,253,13
37999,765,464,7
22989,765,356,12
36885,765,444,5
34004,765,332,1
20244,765,353,17
34019,765,259,14
27992,765,380,17
24197,764,184,6
21280,764,187,13
26094,764,563,14
5223,764,362,14
36976,764,492,18
8730,764,430,1
42134,764,221,10
44152,764,373,19
40659,764,385,19
44925,763,384,16
43704,763,417,3
29020,763,445,5
36103,763,325,13
32701,763,387,19
2545,763,305,13
38770,763,204,6
17395,762,452,4
23407,762,348,13
42781,762,397,5
41605,761,565,19
26395,761,367,16
20285,761,276,1
3055,761,390,7
37739,761,437,19
7414,761,344,3
37349,760,515,19
16568,760,258,17
40603,760,162,17
40467,759,267,9
42756,759,485,3
5112,759,506,16
10453,759,428,1
2383,759,449,1
2668,759,488,16
2322,759,391,1
24118,759,321,15
878,759,236,11
23580,758,414,1
6837,758,446,13
24458,758,374,1
22598,758,395,14
45748,758,218,13
41058,757,399,1
22795,757,295,3
10129,757,437,14
25195,756,461,3
16142,756,510,19
27286,756,305,4
26695,756,340,9
26083,755,347,4
27553,755,538,16
5360,755,593,16
41983,755,526,16
48222,754,482,3
44408,754,371,19
3179,754,430,16
3457,754,488,16
12785,754,357,9
27428,754,353,16
34047,754,434,7
24643,754,396,1
6213,754,301,14
34678,754,365,17
26300,753,330,9
21246,753,188,6
35756,753,435,7
32712,753,303,19
16137,753,255,13
15091,753,357,18
26002,753,324,9
36650,753,344,19
4258,753,269,11
9130,752,359,19
5670,752,301,1
31872,752,395,19
16609,752,270,15
5405,751,261,13
35669,751,315,17
15464,751,226,15
31888,751,412,19
10807,751,425,4
17360,751,393,1
11714,751,369,14
6519,751,189,13
43802,751,355,12
46688,751,377,6
29500,750,564,16
9051,750,438,16
38223,750,415,18
11081,750,542,4
30563,750,341,21
40021,750,331,14
6598,750,345,4
34451,750,344,9
24532,749,401,3
8242,749,364,3
17562,749,331,20
4663,749,441,19
36333,749,277,1
15905,748,432,7
20152,748,223,7
26280,748,167,13
18411,748,92,6
34221,748,246,7
27415,748,214,15
29686,748,432,14
24507,748,132,15
41541,748,347,20
40711,747,360,1
42384,747,223,13
49328,747,522,11
44349,747,333,19
45955,747,306,16
12285,747,323,15
87,747,274,7
347,747,474,4
11760,747,470,14
27541,747,414,16
2269,746,452,19
29442,746,262,11
13004,746,370,4
16139,746,350,5
5690,746,289,4
9397,746,351,12
49082,746,219,13
46586,746,548,7
47532,746,246,9
46131,745,399,19
26138,745,404,7
39265,745,42,13
9373,745,371,16
36039,744,419,19
34209,744,501,9
29145,744,521,7
23977,744,389,16
14295,744,443,19
32833,744,445,16
25283,744,138,9
44562,744,440,19
49396,744,319,19
45918,744,203,13
45739,743,340,19
43320,743,330,20
35912,743,255,9
40316,743,370,9
20915,743,466,16
28137,743,351,1
22149,743,408,16
13882,743,516,16
2397,742,385,3
29565,742,405,7
17151,742,265,19
36809,742,174,19
15485,742,326,7
25157,742,453,20
8993,741,224,7
26223,741,428,19
8474,741,446,16
10469,741,342,9
39748,741,414,18
49508,741,491,7
41715,740,439,1
44491,740,330,13
41009,740,530,7
30227,740,332,4
6789,740,459,4
36135,740,408,1
14863,739,364,9
10902,739,402,12
7788,739,370,20
27864,739,457,3
10732,739,326,11
14929,739,432,16
10117,739,334,19
10667,739,502,16
31523,738,313,6
1197,738,414,17
26475,738,324,11
19634,737,411,1
12476,737,539,3
35997,737,259,21
39804,737,224,13
928,737,346,15
5006,737,62,13
39101,736,553,7
12302,736,448,7
47099,736,107,13
11323,735,429,7
23649,735,215,6
23821,734,365,15
33959,734,333,1
12581,734,356,1
6252,734,448,15
36533,734,316,13
10481,734,424,1
46393,734,397,1
45343,733,504,7
45097,733,168,13
45937,733,524,19
42840,733,426,7
31103,733,496,16
38789,733,322,19
9698,733,209,13
37042,732,556,16
22053,732,332,14
29156,732,438,18
17944,732,393,4
29874,732,174,13
1200,732,278,15
19805,732,336,12
44943,732,297,14
41953,731,273,13
29689,731,482,19
26429,731,366,4
16033,731,132,13
23819,731,311,4
35400,731,318,14
12683,731,406,19
39236,730,365,15
30574,729,235,1
11896,729,410,1
30806,729,295,1
14471,729,350,19
45616,729,388,16
44424,729,190,15
10460,728,278,16
39612,728,250,16
13128,728,607,7
8366,728,178,17
28983,728,218,13
6543,727,94,13
37867,727,338,19
24059,727,263,11
15572,726,227,15
35289,726,424,19
12238,726,350,1
12068,726,409,19
22122,726,426,18
37247,726,176,13
673,726,212,15
42258,726,178,13
47225,726,332,20
35727,725,457,16
3494,725,194,7
33301,725,411,19
24157,725,394,19
38995,725,342,4
648,724,261,9
34308,724,200,13
22487,724,224,17
6689,724,189,17
35821,724,284,6
44923,724,324,1
43050,724,540,20
40945,724,197,13
19080,723,364,9
7893,723,383,19
26932,723,389,13
35568,723,376,14
27033,723,484,12
5913,723,210,6
8584,722,271,13
38113,722,246,9
6987,722,234,7
4687,722,516,7
1599,722,269,17
42741,722,324,1
43645,722,471,16
43252,722,312,12
41340,721,416,19
25704,721,266,4
18025,721,215,9
1365,720,382,4
36046,720,437,16
26764,720,41,13
11798,720,349,1
21067,720,367,16
21349,720,382,19
41169,720,266,15
49505,719,373,12
47577,719,394,16
48219,719,320,15
14805,719,353,13
28764,719,405,9
9106,719,374,16
12323,719,217,15
25740,719,390,19
38299,719,206,4
3829,718,264,7
1811,718,468,3
45692,718,371,19
41990,718,383,19
48785,717,314,4
24114,717,372,12
8149,717,393,9
3399,716,184,11
38819,716,347,1
20017,716,398,16
39224,716,377,9
28285,716,254,4
2670,716,460,16
45056,716,252,11
46870,715,432,19
37731,715,308,19
327,715,368,1
34946,715,231,17
34755,715,526,14
16260,715,282,13
11556,715,402,19
23549,715,306,15
22326,715,371,1
17560,714,383,16
33722,714,398,1
19450,714,118,13
12044,714,250,1
39250,714,453,7
16108,714,258,13
20704,714,349,5
46363,714,497,4
43343,713,300,6
36326,713,140,17
38926,713,79,13
3789,713,403,16
3861,713,340,9
20818,713,254,4
35406,712,480,7
25471,712,358,16
31126,712,430,19
26488,712,335,16
46699,712,404,3
47006,711,147,13
45321,711,288,1
18115,711,266,15
40145,711,359,18
17993,711,409,16
30365,711,354,10
10991,711,355,19
30146,711,439,19
24846,711,469,14
23357,711,122,13
6813,711,370,17
9644,711,412,16
20410,711,300,6
7393,711,463,3
32548,711,261,4
2538,711,429,1
38818,711,474,7
23527,710,399,18
14165,710,418,19
35894,710,221,11
45762,710,334,3
20298,709,540,7
23809,709,342,7
12500,709,390,1
16494,708,155,17
22583,708,327,15
8774,708,436,3
47755,708,455,19
44129,707,341,19
20191,707,341,14
778,707,385,7
10558,707,499,14
25504,707,317,19
6236,707,366,4
14221,707,486,9
3801,706,368,1
9486,706,290,9
39850,706,434,18
26736,706,232,3
9601,706,259,4
28,706,369,14
723,706,276,19
47107,706,455,16
45500,705,366,16
34099,705,92,13
1483,705,275,13
23800,705,392,14
6350,705,436,1
7349,705,322,3
10407,705,429,3
14505,705,311,9
15707,704,458,18
14924,704,547,7
33124,704,514,18
3169,704,382,1
40255,703,404,4
23079,703,469,19
27216,703,288,20
17157,703,403,1
44750,703,186,4
42832,702,387,12
25666,702,279,13
18498,702,316,1
